,sensor,ekf,pos,att,nav,cmdr,fmu,io
721,111,479,492,208,2092,81,15,1799
722,101,479,492,208,2092,81,15,1799
723,101,479,514,208,2092,81,15,1799
724,101,479,514,211,2092,81,15,1799
725,101,479,514,211,2092,81,15,1799
726,101,479,514,211,2092,81,15,1778
727,101,479,514,211,2092,81,17,1778
728,101,479,514,211,105,81,17,1778
729,101,479,514,211,105,86,17,1778
730,101,479,514,211,105,86,17,1819
731,101,479,514,211,105,86,14,1819
732,101,530,514,211,105,86,14,1819
733,102,530,514,211,105,86,14,1819
734,102,530,550,211,105,86,14,1819
735,102,530,550,245,105,86,14,1819
736,102,530,550,245,104,86,14,1819
737,102,530,550,245,104,81,14,1819
738,102,530,550,245,104,81,14,1792
739,102,530,550,245,104,81,14,1792
740,102,1538,550,245,104,81,14,1792
741,102,1538,550,291,104,81,14,1792
742,102,1538,400,291,104,81,14,1792
743,103,1538,400,291,104,81,14,1792
744,103,1538,400,291,108,81,14,1792
745,103,1538,400,291,108,82,14,1792
746,103,112,400,291,108,82,14,1792
747,151,112,400,291,108,82,14,1792
748,151,112,484,291,108,82,14,1792
749,151,112,484,196,108,82,14,1792
750,151,112,484,196,108,82,14,1808
751,151,112,484,196,108,82,14,1808
752,151,112,484,196,104,82,14,1808
753,151,112,484,196,104,150,14,1808
754,151,112,484,196,104,150,14,1827
755,151,112,484,196,104,150,14,1827
756,151,485,484,196,104,150,14,1827
757,102,485,484,196,104,150,14,1827
758,102,485,547,196,104,150,14,1827
759,102,485,547,242,104,150,14,1827
760,102,485,547,242,2588,150,14,1827
761,102,485,547,242,2588,81,14,1827
762,102,485,547,242,2588,81,14,1898
763,102,485,547,242,2588,81,10,1898
764,102,828,547,242,2588,81,10,1898
765,102,828,508,242,2588,81,10,1898
766,102,828,508,211,2588,81,10,1898
767,157,828,508,211,2588,81,10,1898
768,157,828,508,211,163,81,10,1898
769,157,113,508,211,163,81,10,1898
770,111,113,508,211,163,81,10,1898
771,111,113,497,211,163,81,10,1898
772,111,113,497,211,163,81,10,1898
773,111,113,497,211,163,81,10,1898
774,111,113,497,211,163,81,10,1754
775,111,113,497,211,163,81,10,1754
776,111,113,497,211,111,81,10,1754
777,111,112,497,211,111,81,10,1754
778,154,112,497,211,111,81,10,1754
779,154,112,497,211,111,81,10,1732
780,154,112,497,211,111,337,10,1732
781,154,112,497,211,111,337,10,1732
782,154,112,535,211,111,337,10,1732
783,154,112,535,244,111,337,10,1732
784,154,112,535,244,149,337,10,1732
785,154,112,535,244,149,81,10,1732
786,154,112,535,244,149,81,10,1749
787,154,112,535,244,149,81,14,1749
788,154,460,535,244,149,81,14,1749
789,101,460,535,244,149,81,14,1749
790,101,460,547,244,149,81,14,1749
791,101,460,547,199,149,81,14,1749
792,101,460,547,199,106,81,14,1749
793,101,460,547,199,106,151,14,1749
794,101,460,547,199,106,151,14,1789
795,101,460,547,199,106,151,10,1789
796,101,853,547,199,106,151,10,1789
797,101,853,506,199,106,151,10,1789
798,101,853,506,200,106,151,10,1789
799,101,853,506,200,106,151,10,1789
800,101,853,506,200,7175,151,10,1789
801,101,853,506,200,7175,85,10,1789
802,101,465,506,200,7175,85,10,1789
803,101,465,506,200,7175,85,10,1789
804,101,465,805,200,7175,85,10,1789
805,101,465,805,349,7175,85,10,1789
806,101,465,805,349,7175,85,10,1755
807,101,465,805,349,7175,85,10,1755
808,101,465,805,349,98,85,10,1755
809,101,465,805,349,98,82,10,1755
810,101,465,805,349,98,82,10,1755
811,101,465,805,349,98,82,10,1755
812,101,113,805,349,98,82,10,1755
813,146,113,805,349,98,82,10,1755
814,146,113,506,349,98,82,10,1755
815,146,113,506,208,98,82,10,1755
816,146,113,506,208,95,82,10,1755
817,146,113,506,208,95,82,10,1779
818,146,113,506,208,95,82,14,1779
819,146,848,506,208,95,82,14,1779
820,146,848,501,208,95,82,14,1779
821,146,848,501,212,95,82,14,1779
822,114,848,501,212,95,82,14,1779
823,114,848,501,212,95,89,14,1779
824,114,112,501,212,95,89,14,1779
825,101,112,501,212,95,89,14,1779
826,101,112,496,212,95,89,14,1779
827,101,112,496,208,95,89,14,1779
828,101,112,496,208,95,84,14,1779
829,101,112,496,208,95,84,14,1759
830,101,112,496,208,95,84,14,1759
831,101,112,496,208,95,84,14,1759
832,101,112,496,208,95,82,14,1759
833,101,112,496,208,95,82,14,1768
834,101,112,496,208,154,82,14,1768
835,101,112,496,208,154,82,10,1768
836,101,716,496,208,154,82,10,1768
837,655,716,496,208,154,82,10,1768
838,655,716,508,208,154,82,10,1768
839,655,716,508,199,154,82,10,1768
840,655,716,508,199,154,81,10,1768
841,655,716,508,199,154,81,10,1748
842,655,716,508,199,95,81,10,1748
843,655,716,508,199,95,81,10,1748
844,655,707,508,199,95,81,10,1748
845,1070,707,508,199,95,81,10,1748
846,1070,707,737,199,95,81,10,1748
847,1070,707,737,292,95,81,10,1748
848,1070,707,737,292,95,81,10,1748
849,1070,707,737,292,95,81,10,1748
850,1070,469,737,292,95,81,10,1748
851,101,469,737,292,95,81,10,1748
852,101,469,492,292,95,81,10,1748
853,101,469,492,200,95,81,10,1748
854,101,469,492,200,95,81,10,1919
855,101,469,492,200,95,81,18,1919
856,101,469,492,200,95,81,18,1919
857,101,469,492,200,222,81,18,1919
858,101,169,492,200,222,81,18,1919
859,154,169,492,200,222,81,18,1919
860,154,169,736,200,222,81,18,1919
861,154,169,736,292,222,81,18,1919
862,154,169,736,292,222,81,18,1756
863,154,169,736,292,222,81,10,1756
864,154,169,736,292,222,84,10,1756
865,154,169,736,292,94,84,10,1756
866,154,169,736,292,94,84,10,1806
867,154,169,736,292,94,84,14,1806
868,154,170,736,292,94,84,14,1806
869,166,170,736,292,94,84,14,1806
870,166,170,526,292,94,84,14,1806
871,166,170,526,207,94,84,14,1806
872,166,170,526,207,99,84,14,1806
873,166,170,526,207,99,84,14,1787
874,166,170,526,207,99,84,14,1787
875,166,497,526,207,99,84,14,1787
876,101,497,526,207,99,84,14,1787
877,101,497,518,207,99,84,14,1787
878,101,497,518,212,99,84,14,1787
879,101,497,518,212,99,94,14,1787
880,101,497,518,212,154,94,14,1787
881,101,497,518,212,154,94,14,1787
882,102,497,518,212,154,94,14,1787
883,102,497,517,212,154,94,14,1787
884,102,497,517,211,154,94,14,1787
885,102,497,517,211,154,94,14,1827
886,102,497,517,211,154,90,14,1827
887,102,497,517,211,154,90,15,1827
888,102,497,517,211,97,90,15,1827
889,102,497,517,211,97,81,15,1827
890,102,497,517,211,97,81,15,1786
891,102,497,517,211,97,81,14,1786
892,102,468,517,211,97,81,14,1786
893,102,468,517,211,97,81,14,1786
894,102,468,507,211,97,81,14,1786
895,102,468,507,200,97,81,14,1786
896,102,468,507,200,218,81,14,1786
897,102,468,507,200,218,84,14,1786
898,102,468,507,200,218,84,14,1792
899,102,468,507,200,218,84,15,1792
900,102,830,507,200,218,84,15,1792
901,102,830,490,200,218,84,15,1792
902,102,830,490,200,218,84,15,1792
903,106,830,490,200,218,84,15,1792
904,106,830,490,200,344,84,15,1792
905,106,830,490,200,344,81,15,1792
906,106,830,490,200,344,81,15,1757
907,106,830,490,200,344,81,10,1757
908,106,1973,490,200,344,81,10,1757
909,106,1973,490,197,344,81,10,1757
910,106,1973,309,197,344,81,10,1757
911,101,1973,309,197,344,81,10,1757
912,101,1973,309,197,278,81,10,1757
913,101,1973,309,197,278,83,10,1757
914,101,1973,309,197,278,83,10,1785
915,101,1973,309,197,278,83,28,1785
916,101,838,309,197,278,83,28,1785
917,101,838,563,197,278,83,28,1785
918,101,838,563,212,278,83,28,1785
919,101,838,563,212,278,83,28,1785
920,101,838,563,212,126,83,28,1785
921,101,838,563,212,126,83,28,1768
922,101,838,563,212,126,83,10,1768
923,101,842,563,212,126,83,10,1768
924,101,842,562,212,126,83,10,1768
925,101,842,562,212,126,83,10,1768
926,102,842,562,212,126,83,10,1768
927,102,842,562,212,126,151,10,1768
928,102,842,562,212,563,151,10,1768
929,102,832,562,212,563,151,10,1768
930,102,832,583,212,563,151,10,1768
931,102,832,583,216,563,151,10,1768
932,101,832,583,216,563,151,10,1768
933,101,832,583,216,563,151,10,1772
934,101,832,583,216,563,90,10,1772
935,101,832,583,216,563,90,15,1772
936,101,832,583,216,6599,90,15,1772
937,101,832,583,213,6599,90,15,1772
938,101,832,399,213,6599,90,15,1772
939,101,832,399,213,6599,90,15,1735
940,158,832,399,213,6599,90,15,1735
941,158,832,399,213,6599,88,15,1735
942,158,832,399,213,6599,88,14,1735
943,158,176,399,213,6599,88,14,1735
944,158,176,399,213,126,88,14,1735
945,158,176,399,213,126,85,14,1735
946,158,176,399,213,126,85,14,1739
947,158,176,399,213,126,85,25,1739
948,158,177,399,213,126,85,25,1739
949,153,177,399,213,126,85,25,1739
950,153,177,830,213,126,85,25,1739
951,153,177,830,294,126,85,25,1739
952,153,177,830,294,186,85,25,1739
953,153,177,830,294,186,151,25,1739
954,153,177,830,294,186,151,25,1768
955,153,177,830,294,186,151,10,1768
956,153,484,830,294,186,151,10,1768
957,102,484,830,294,186,151,10,1768
958,102,484,551,294,186,151,10,1768
959,102,484,551,200,186,151,10,1768
960,102,484,551,200,126,151,10,1768
961,102,484,551,200,126,83,10,1768
962,102,705,551,200,126,83,10,1768
963,1128,705,551,200,126,83,10,1768
964,1128,705,946,200,126,83,10,1768
965,1128,705,946,298,126,83,10,1768
966,1128,705,946,298,126,83,10,1748
967,1128,705,946,298,126,83,10,1748
968,1128,705,946,298,185,83,10,1748
969,1128,705,946,298,185,87,10,1748
970,1128,705,946,298,185,87,10,1736
971,1128,705,946,298,185,87,10,1736
972,1128,112,946,298,185,87,10,1736
973,154,112,946,298,185,87,10,1736
974,154,112,1006,298,185,87,10,1736
975,154,112,1006,308,185,87,10,1736
976,154,112,1006,308,1707,87,10,1736
977,154,112,1006,308,1707,87,10,1822
978,154,112,1006,308,1707,87,15,1822
979,154,560,1006,308,1707,87,15,1822
980,102,560,1006,308,1707,87,15,1822
981,102,560,566,308,1707,87,15,1822
982,102,560,566,213,1707,87,15,1822
983,102,560,566,213,1707,81,15,1822
984,102,560,566,213,186,81,15,1822
985,102,169,566,213,186,81,15,1822
986,158,169,566,213,186,81,15,1822
987,158,169,940,213,186,81,15,1822
988,158,169,940,316,186,81,15,1822
989,158,169,940,316,186,81,15,1796
990,158,169,940,316,186,142,15,1796
991,158,169,940,316,186,142,14,1796
992,158,169,940,316,182,142,14,1796
993,158,169,940,316,182,142,14,1802
994,158,169,940,316,182,137,14,1802
995,158,169,940,316,182,137,14,1802
996,158,494,940,316,182,137,14,1802
997,101,494,940,316,182,137,14,1802
998,101,494,550,316,182,137,14,1802
999,101,494,550,201,182,137,14,1802
1000,101,494,550,201,192,137,14,1802
1001,101,494,550,201,192,81,14,1802
1002,101,494,550,201,192,81,14,1790
1003,101,494,550,201,192,81,14,1790
1004,101,113,550,201,192,81,14,1790
1005,102,113,550,201,192,81,14,1790
1006,102,113,543,201,192,81,14,1790
1007,102,113,543,198,192,81,14,1790
1008,102,113,543,198,126,81,14,1790
1009,102,113,543,198,126,143,14,1790
1010,102,127,543,198,126,143,14,1790
1011,118,127,543,198,126,143,14,1790
1012,118,127,557,198,126,143,14,1790
1013,118,127,557,202,126,143,14,1790
1014,118,127,557,202,126,143,14,1772
1015,118,127,557,202,126,143,10,1772
1016,118,127,557,202,4998,143,10,1772
1017,118,127,557,202,4998,84,10,1772
1018,118,127,557,202,4998,84,10,1770
1019,118,127,557,202,4998,84,14,1770
1020,118,2065,557,202,4998,84,14,1770
1021,118,2065,557,208,4998,84,14,1770
1022,118,2065,369,208,4998,84,14,1770
1023,103,2065,369,208,4998,84,14,1770
1024,103,2065,369,208,182,84,14,1770
1025,103,2065,369,208,182,83,14,1770
1026,103,2065,369,208,182,83,14,1760
1027,103,2065,369,208,182,83,10,1760
1028,103,2066,369,208,182,83,10,1760
1029,103,2066,369,210,182,83,10,1760
1030,103,2066,370,210,182,83,10,1760
1031,103,2066,370,210,182,83,10,1760
1032,103,2066,370,210,186,83,10,1760
1033,103,2066,370,210,186,83,10,1734
1034,103,2066,370,210,186,83,10,1734
1035,103,501,370,210,186,83,10,1734
1036,101,501,370,210,186,83,10,1734
1037,101,501,566,210,186,83,10,1734
1038,101,501,566,213,186,83,10,1734
1039,101,501,566,213,186,82,10,1734
1040,101,501,566,213,369,82,10,1734
1041,101,112,566,213,369,82,10,1734
1042,153,112,566,213,369,82,10,1734
1043,153,112,923,213,369,82,10,1734
1044,153,112,923,313,369,82,10,1734
1045,153,112,923,313,369,82,10,1757
1046,153,112,923,313,369,338,10,1757
1047,153,112,923,313,369,338,14,1757
1048,153,112,923,313,187,338,14,1757
1049,153,112,923,313,187,87,14,1757
1050,153,112,923,313,187,87,14,1772
1051,153,112,923,313,187,87,17,1772
1052,153,2141,923,313,187,87,17,1772
1053,153,2141,923,228,187,87,17,1772
1054,153,2141,373,228,187,87,17,1772
1055,101,2141,373,228,187,87,17,1772
1056,101,2141,373,228,2093,87,17,1772
1057,101,2141,373,228,2093,81,17,1772
1058,101,2141,373,228,2093,81,17,1780
1059,101,2141,373,228,2093,81,14,1780
1060,101,112,373,228,2093,81,14,1780
1061,114,112,373,228,2093,81,14,1780
1062,114,112,934,228,2093,81,14,1780
1063,114,112,934,307,2093,81,14,1780
1064,114,112,934,307,129,81,14,1780
1065,114,112,934,307,129,81,14,1790
1066,114,112,934,307,129,81,14,1790
1067,114,501,934,307,129,81,14,1790
1068,116,501,934,307,129,81,14,1790
1069,116,501,567,307,129,81,14,1790
1070,116,501,567,212,129,81,14,1790
1071,116,501,567,212,129,81,14,1790
1072,116,501,567,212,126,81,14,1790
1073,116,689,567,212,126,81,14,1790
1074,755,689,567,212,126,81,14,1790
1075,755,689,588,212,126,81,14,1790
1076,755,689,588,217,126,81,14,1790
1077,755,689,588,217,126,81,14,1762
1078,755,689,588,217,126,94,14,1762
1079,755,689,588,217,126,94,14,1762
1080,755,689,612,217,126,94,14,1762
1081,755,689,612,258,126,94,14,1762
1082,755,689,612,258,126,82,14,1762
1083,755,689,612,258,126,82,14,1802
1084,755,689,612,258,126,82,14,1802
1085,755,689,612,258,126,82,14,1802
1086,755,112,612,258,126,82,14,1802
1087,101,112,612,258,126,82,14,1802
1088,101,112,612,258,126,82,14,1751
1089,101,112,612,258,126,155,14,1751
1090,101,112,612,258,130,155,14,1751
1091,101,112,612,258,130,155,10,1751
1092,101,117,612,258,130,155,10,1751
1093,125,117,612,258,130,155,10,1751
1094,125,117,551,258,130,155,10,1751
1095,125,117,551,200,130,155,10,1751
1096,125,117,551,200,130,82,10,1751
1097,125,117,551,200,187,82,10,1751
1098,125,170,551,200,187,82,10,1751
1099,190,170,551,200,187,82,10,1751
1100,190,170,546,200,187,82,10,1751
1101,190,170,546,200,187,82,10,1751
1102,190,170,546,200,187,82,10,1811
1103,190,170,546,200,187,82,10,1811
1104,190,170,546,200,187,81,10,1811
1105,190,170,546,200,126,81,10,1811
1106,190,170,546,200,126,81,10,1778
1107,190,170,546,200,126,81,14,1778
1108,190,2002,546,200,126,81,14,1778
1109,190,2002,546,208,126,81,14,1778
1110,190,2002,371,208,126,81,14,1778
1111,103,2002,371,208,126,81,14,1778
1112,103,2002,371,208,126,201,14,1778
1113,103,2002,371,208,2136,201,14,1778
1114,103,2002,371,208,2136,201,14,1765
1115,103,2002,371,208,2136,201,10,1765
1116,103,2036,371,208,2136,201,10,1765
1117,103,2036,371,209,2136,201,10,1765
1118,103,2036,372,209,2136,201,10,1765
1119,108,2036,372,209,2136,201,10,1765
1120,108,2036,372,209,367,201,10,1765
1121,108,2036,372,209,367,201,10,1770
1122,108,2036,372,209,367,201,10,1770
1123,108,113,372,209,367,201,10,1770
1124,101,113,372,209,367,201,10,1770
1125,101,113,837,209,367,201,10,1770
1126,101,113,837,312,367,201,10,1770
1127,101,113,837,312,367,139,10,1770
1128,101,113,837,312,127,139,10,1770
1129,101,2064,837,312,127,139,10,1770
1130,101,2064,837,210,127,139,10,1770
1131,101,2064,837,210,127,139,10,1748
1132,101,2064,371,210,127,139,10,1748
1133,104,2064,371,210,127,139,10,1748
1134,104,2064,371,210,127,86,10,1748
1135,104,2064,371,210,127,86,14,1748
1136,104,2064,371,210,525,86,14,1748
1137,104,2064,371,210,525,156,14,1748
1138,104,2064,371,210,525,156,14,1776
1139,104,2064,371,210,525,156,10,1776
1140,104,508,371,210,525,156,10,1776
1141,101,508,371,210,525,156,10,1776
1142,101,508,564,210,525,156,10,1776
1143,101,508,564,200,525,156,10,1776
1144,101,508,564,200,278,156,10,1776
1145,101,508,564,200,278,152,10,1776
1146,101,508,564,200,278,152,10,1781
1147,101,508,564,200,278,152,14,1781
1148,101,1321,564,200,278,152,14,1781
1149,101,1321,564,197,278,152,14,1781
1150,101,1321,414,197,278,152,14,1781
1151,104,1321,414,197,278,152,14,1781
1152,104,1321,414,197,275,152,14,1781
1153,104,1321,414,197,275,81,14,1781
1154,104,498,414,197,275,81,14,1781
1155,102,498,414,197,275,81,14,1781
1156,102,498,554,197,275,81,14,1781
1157,102,498,554,200,275,81,14,1781
1158,102,498,554,200,275,81,14,1806
1159,102,498,554,200,275,81,14,1806
1160,102,498,554,200,188,81,14,1806
1161,102,498,554,200,188,150,14,1806
1162,102,498,554,200,188,150,14,1775
1163,102,498,554,200,188,150,14,1775
1164,102,2030,554,200,188,150,14,1775
1165,102,2030,554,209,188,150,14,1775
1166,102,2030,371,209,188,150,14,1775
1167,104,2030,371,209,188,150,14,1775
1168,104,2030,371,209,4967,150,14,1775
1169,104,2030,371,209,4967,79,14,1775
1170,104,2030,371,209,4967,79,14,1792
1171,104,2030,371,209,4967,79,10,1792
1172,104,2046,371,209,4967,79,10,1792
1173,104,2046,371,198,4967,79,10,1792
1174,104,2046,372,198,4967,79,10,1792
1175,103,2046,372,198,4967,79,10,1792
1176,103,2046,372,198,186,79,10,1792
1177,103,2046,372,198,186,82,10,1792
1178,103,2046,372,198,186,82,10,1741
1179,103,2046,372,198,186,82,10,1741
1180,103,554,372,198,186,82,10,1741
1181,101,554,372,198,186,82,10,1741
1182,101,554,561,198,186,82,10,1741
1183,101,554,561,212,186,82,10,1741
1184,101,554,561,212,127,82,10,1741
1185,101,554,561,212,127,149,10,1741
1186,101,554,561,212,127,149,10,1728
1187,101,554,561,212,127,149,10,1728
1188,101,2335,561,212,127,149,10,1728
1189,101,2335,561,209,127,149,10,1728
1190,101,2335,313,209,127,149,10,1728
1191,108,2335,313,209,127,149,10,1728
1192,108,2335,313,209,175,149,10,1728
1193,108,2054,313,209,175,149,10,1728
1194,108,2054,313,257,175,149,10,1728
1195,108,2054,313,257,175,149,10,1734
1196,108,2054,371,257,175,149,10,1734
1197,104,2054,371,257,175,149,10,1734
1198,104,2054,371,257,175,140,10,1734
1199,104,2054,371,257,175,140,10,1734
1200,104,2054,371,257,128,140,10,1734
1201,101,2054,371,257,128,140,10,1734
1202,101,2054,623,257,128,140,10,1734
1203,101,2054,623,212,128,140,10,1734
1204,101,2054,623,212,128,140,10,1797
1205,101,2054,623,212,128,84,10,1797
1206,101,2054,623,212,128,84,14,1797
1207,101,113,623,212,128,84,14,1797
1208,101,113,623,212,2270,84,14,1797
1209,101,113,623,212,2270,84,14,1740
1210,101,113,623,212,2270,84,10,1740
1211,101,113,623,212,2270,81,10,1740
1212,101,168,623,212,2270,81,10,1740
1213,187,168,623,212,2270,81,10,1740
1214,187,168,838,212,2270,81,10,1740
1215,187,168,838,297,2270,81,10,1740
1216,187,168,838,297,219,81,10,1740
1217,187,168,838,297,219,359,10,1740
1218,187,168,838,297,219,359,10,1772
1219,187,168,838,297,219,359,15,1772
1220,187,2406,838,297,219,359,15,1772
1221,187,2406,838,202,219,359,15,1772
1222,187,2406,322,202,219,359,15,1772
1223,169,2406,322,202,219,359,15,1772
1224,169,2406,322,202,187,359,15,1772
1225,169,2406,322,202,187,82,15,1772
1226,169,1424,322,202,187,82,15,1772
1227,169,1424,322,249,187,82,15,1772
1228,169,1424,405,249,187,82,15,1772
1229,169,1424,405,249,187,82,15,1797
1230,163,1424,405,249,187,82,15,1797
1231,163,1424,405,249,187,82,14,1797
1232,163,1424,405,249,125,82,14,1797
1233,163,1424,405,249,125,81,14,1797
1234,163,1424,405,249,125,81,14,1741
1235,163,1424,405,249,125,81,10,1741
1236,163,138,405,249,125,81,10,1741
1237,101,138,405,249,125,81,10,1741
1238,101,138,575,249,125,81,10,1741
1239,101,138,575,214,125,81,10,1741
1240,101,138,575,214,283,81,10,1741
1241,101,138,575,214,283,85,10,1741
1242,101,138,575,214,283,85,10,1787
1243,101,138,575,214,283,85,10,1787
1244,101,2084,575,214,283,85,10,1787
1245,101,2084,575,210,283,85,10,1787
1246,101,2084,383,210,283,85,10,1787
1247,103,2084,383,210,283,85,10,1787
1248,103,2084,383,210,2098,85,10,1787
1249,103,2063,383,210,2098,85,10,1787
1250,103,2063,383,254,2098,85,10,1787
1251,103,2063,383,254,2098,85,10,1742
1252,103,2063,372,254,2098,85,10,1742
1253,103,2063,372,254,2098,85,10,1742
1254,103,2063,372,254,2098,82,10,1742
1255,103,2063,372,254,2098,82,10,1742
1256,103,2063,372,254,188,82,10,1742
1257,103,2063,372,254,188,82,10,1746
1258,103,2063,372,254,188,82,10,1746
1259,103,2063,372,254,188,82,10,1746
1260,103,1371,372,254,188,82,10,1746
1261,103,1371,372,197,188,82,10,1746
1262,103,1371,389,197,188,82,10,1746
1263,156,1371,389,197,188,82,10,1746
1264,156,1371,389,197,174,82,10,1746
1265,156,1371,389,197,174,139,10,1746
1266,156,1371,389,197,174,139,10,1730
1267,156,1371,389,197,174,139,10,1730
